,utcTimeMillis,Latitude_1,Longitude_1,Latitude_2,Longitude_2,Distance
274,1717828734000,21.001461666666668,105.84932666666668,21.001402228476344,105.84942562895264,12.215514907688263
275,1717828735000,21.00150833333333,105.849335,21.00139809396555,105.84939446115042,13.724451732696833
276,1717828736000,21.00155333333333,105.849345,21.00147841445959,105.8494784055624,16.161154648272422
277,1717828737000,21.0016,105.84935500000002,21.00151718232648,105.84945409183436,13.8064184967088
278,1717828738000,21.001645,105.84936166666668,21.001564128791586,105.84947547896518,14.847581556437278
279,1717828739000,21.00169,105.84936666666664,21.00161142488124,105.84947813525454,14.499456645259277
280,1717828741000,21.00179166666667,105.84936833333336,21.00165980602929,105.84947606875564,18.440687484532894
281,1717828742000,21.001835,105.849365,21.001694948529465,105.84945885279318,18.369504492598473
282,1717828743000,21.001885,105.84935166666668,21.00173525198731,105.84943897455643,18.95800551546297
283,1717828744000,21.00192333333333,105.84932666666668,21.001768517823034,105.84940916752667,19.227387030249997
284,1717828745000,21.001955,105.84929833333332,21.001802818586807,105.8493755008366,18.722106049083404
285,1717828746000,21.001981666666666,105.84927,21.001828194976262,105.84934135336168,18.603441289509462
286,1717828747000,21.002008333333333,105.84924166666666,21.001886025613377,105.84931683782574,15.679686005951643
287,1717828749000,21.002051666666663,105.84918833333334,21.00197945758393,105.84928794148232,13.091506588140918
288,1717828750000,21.002073333333332,105.849165,21.00203167062734,105.84923765451867,8.851287701412483
289,1717828751000,21.002101666666665,105.84913666666668,21.002058729984228,105.8492073399859,8.753163922194195
290,1717828752000,21.002135,105.84909666666664,21.002091034759623,105.8491657905596,8.682676017862203
291,1717828753000,21.00217,105.84905333333332,21.00213338491644,105.84912183505378,8.194083470672659
292,1717828754000,21.002205000000004,105.84901333333332,21.00217997479843,105.84911046620368,10.460083601948396
293,1717828755000,21.002233333333333,105.84897666666666,21.002224513057836,105.84909146032564,11.956776052123391
294,1717828756000,21.00226333333333,105.84894666666666,21.002237080631183,105.84899326930334,5.6502269127992735
295,1717828757000,21.002298333333336,105.848915,21.002268727982138,105.84897497041015,7.042201804466225
296,1717828758000,21.002336666666665,105.848885,21.002304828048324,105.84894038935631,6.75236342996649
297,1717828759000,21.00237666666667,105.848855,21.002345468391383,105.84889515508556,5.423119416815177
298,1717828760000,21.002415,105.84882,21.002402855698037,105.84886163143084,4.527728145842397
299,1717828761000,21.00245333333333,105.84877333333334,21.002442422623915,105.84882158746906,5.153977713745627
300,1717828762000,21.0025,105.84872333333333,21.00248891223179,105.8487827430004,6.289209089269813
301,1717828763000,21.00254,105.84867666666666,21.00253108880198,105.84873908012857,6.554327705198414
302,1717828764000,21.002581666666668,105.84862833333334,21.00257587987774,105.8486985678984,7.31922205952045
303,1717828765000,21.002628333333337,105.84858333333337,21.002630255896975,105.84865712037217,7.662636493406053
304,1717828766000,21.00267833333333,105.84853833333334,21.00267514868121,105.84861579378769,8.048773337577972
305,1717828767000,21.002731666666666,105.8485,21.00273518545523,105.84857799888276,8.106317825759348
306,1717828768000,21.002783333333333,105.84845500000002,21.00278001158496,105.84851365358564,6.099873586485466
307,1717828769000,21.00284,105.84841,21.00278441575029,105.84845210149422,7.569789242336636
308,1717828770000,21.00290333333333,105.84836666666666,21.002832496138765,105.8484220637912,9.752576603189263
309,1717828771000,21.002956666666662,105.84832,21.00287133140736,105.84837522714282,11.086268606911233
310,1717828772000,21.003001666666663,105.84827833333333,21.00294166959257,105.8483311153522,8.632982460085945
311,1717828773000,21.003041666666665,105.84824,21.00298389937078,105.84829809121428,8.810498673908329
312,1717828774000,21.00308,105.84820333333332,21.003017913290854,105.84825542804404,8.769598761719395
313,1717828775000,21.003116666666664,105.84816833333336,21.00304429231612,105.8482335185347,10.514420349280043
314,1717828776000,21.003145000000004,105.84814333333334,21.00306234405273,105.84821187574045,11.623213809752759
315,1717828777000,21.00316666666667,105.84812666666669,21.00306675586693,105.84820839967526,13.978876994737117
316,1717828778000,21.003185,105.84811166666664,21.00308402093552,105.8481910232652,13.926134389099891
317,1717828779000,21.003195,105.8481,21.003097519685408,105.84817505908784,13.34919406788386
318,1717828780000,21.003206666666664,105.84808333333334,21.00310573778704,105.84816586536856,14.119188008739311
319,1717828781000,21.003218333333333,105.84806833333332,21.00311742206241,105.84815011854718,14.070719180981158
320,1717828782000,21.003235000000004,105.84805333333334,21.00312850561174,105.84813539987184,14.58764377606171
321,1717828783000,21.00325666666667,105.84803333333332,21.00314862825801,105.84811802130552,14.88641892926893
322,1717828784000,21.003283333333336,105.848015,21.00317534447887,105.84809116506062,14.377064113754033
323,1717828785000,21.003310000000003,105.84799833333334,21.00320516254516,105.8480553411296,13.073460305072603
324,1717828786000,21.00333333333333,105.84797666666668,21.003262463364354,105.84803310156124,9.819398818874172
325,1717828787000,21.00336833333333,105.84794833333332,21.00329954775073,105.8479944593818,9.02375553331266
326,1717828788000,21.00340833333333,105.84791666666666,21.0033489198342,105.84795132958942,7.522833241629626
327,1717828789000,21.003451666666667,105.84788,21.003405070381817,105.84789240621596,5.338925677402495
